cust_id,month,balance,credit_limit,payment,days_past_due,inquiries,open_accounts,income,balance_prev,pct_change,default_next_3m
4,2020-03-01,2919,11304,2086,0,0,2,6166,2114.0,0.38079470198675497,0
4,2020-04-01,3046,11304,2967,0,0,6,6166,2919.0,0.043508050702295305,0
4,2020-05-01,3324,11304,2433,0,0,2,6166,3046.0,0.0912672357189757,0
4,2020-06-01,3032,11304,2820,0,0,1,6166,3324.0,-0.08784596871239471,0
4,2020-07-01,3660,11304,3061,0,0,1,6166,3032.0,0.20712401055408972,0
4,2020-08-01,4333,11304,3291,0,0,4,6166,3660.0,0.18387978142076503,0
4,2020-09-01,3555,11304,2249,0,0,2,6166,4333.0,-0.1795522732517886,0
4,2020-10-01,4076,11304,2597,0,0,1,6166,3555.0,0.14655414908579464,0
4,2020-11-01,3665,11304,2577,0,0,2,6166,4076.0,-0.10083415112855741,0
4,2020-12-01,3316,11304,2294,0,0,2,6166,3665.0,-0.09522510231923602,0
5,2020-01-01,6789,10216,6317,0,0,1,5456,0.0,6789.0,0
5,2020-02-01,8082,10216,4357,0,0,3,5456,6789.0,0.19045514803358374,0
5,2020-03-01,8177,10216,6898,0,0,2,5456,8082.0,0.011754516208859193,0
5,2020-04-01,6921,10216,3637,0,0,3,5456,8177.0,-0.15360156536627126,0
5,2020-05-01,7932,10216,6858,0,0,3,5456,6921.0,0.14607715648027741,0
5,2020-06-01,6375,10216,5001,0,0,1,5456,7932.0,-0.19629349470499244,0
5,2020-07-01,6434,10216,4681,0,0,1,5456,6375.0,0.009254901960784314,0
5,2020-08-01,6721,10216,4484,0,0,1,5456,6434.0,0.044606776499844576,0
5,2020-09-01,7754,10216,6801,0,0,1,5456,6721.0,0.1536973664633239,0
5,2020-10-01,8100,10216,4416,4,0,2,5456,7754.0,0.04462213051328347,0
5,2020-11-01,6811,10216,4532,0,0,3,5456,8100.0,-0.1591358024691358,0
5,2020-12-01,8493,10216,6165,0,0,2,5456,6811.0,0.24695345764204962,0
6,2020-01-01,6206,12410,6037,0,0,3,4462,0.0,6206.0,0
6,2020-02-01,5584,12410,2847,0,0,2,4462,6206.0,-0.10022558814050918,0
6,2020-03-01,6731,12410,5717,0,0,3,4462,5584.0,0.20540830945558738,0
6,2020-04-01,7496,12410,5719,0,0,1,4462,6731.0,0.11365324617441688,0
6,2020-05-01,6830,12410,4743,0,0,2,4462,7496.0,-0.08884738527214514,0
6,2020-06-01,6105,12410,5995,0,0,1,4462,6830.0,-0.1061493411420205,0
6,2020-07-01,6512,12410,4226,0,0,1,4462,6105.0,0.06666666666666667,0
6,2020-08-01,7247,12410,5684,0,0,3,4462,6512.0,0.11286855036855037,0
6,2020-09-01,7418,12410,5488,0,0,3,4462,7247.0,0.023595970746515798,0
6,2020-10-01,8946,12410,8698,0,0,1,4462,7418.0,0.20598544081962794,0
6,2020-11-01,6890,12410,6840,0,0,2,4462,8946.0,-0.2298233847529622,0
6,2020-12-01,5345,12410,4370,0,1,1,4462,6890.0,-0.22423802612481858,0
7,2020-01-01,3839,5317,2544,0,0,1,5697,0.0,3839.0,0
7,2020-02-01,4486,5317,2337,0,1,2,5697,3839.0,0.16853347225840062,0
7,2020-03-01,4629,5317,4534,0,0,1,5697,4486.0,0.0318769505127062,0
7,2020-04-01,4876,5317,3335,0,0,2,5697,4629.0,0.053359256858932815,0
7,2020-05-01,3374,5317,1956,0,0,3,5697,4876.0,-0.308039376538146,0
7,2020-06-01,4074,5317,2279,0,0,3,5697,3374.0,0.2074688796680498,0
7,2020-07-01,3451,5317,3244,0,0,2,5697,4074.0,-0.15292096219931273,0
7,2020-08-01,3974,5317,2724,0,0,1,5697,3451.0,0.1515502752825268,0
7,2020-09-01,3714,5317,2431,0,0,1,5697,3974.0,-0.06542526421741318,0
7,2020-10-01,3160,5317,2329,0,0,2,5697,3714.0,-0.14916532040926225,0
7,2020-11-01,2150,5317,1844,0,0,1,5697,3160.0,-0.31962025316455694,0
7,2020-12-01,2233,5317,1508,0,2,3,5697,2150.0,0.038604651162790694,0
8,2020-01-01,3513,6156,1782,0,1,2,2522,0.0,3513.0,0
8,2020-02-01,2943,6156,1582,0,0,2,2522,3513.0,-0.16225448334756618,0
8,2020-03-01,3308,6156,2128,0,0,3,2522,2943.0,0.12402310567448183,0
8,2020-04-01,3761,6156,2147,1,0,1,2522,3308.0,0.13694074969770254,0
8,2020-05-01,3638,6156,2416,0,0,1,2522,3761.0,-0.032704068067003454,0
8,2020-06-01,3625,6156,2555,0,0,2,2522,3638.0,-0.0035733919736118747,0
8,2020-07-01,3859,6156,2474,0,1,2,2522,3625.0,0.06455172413793103,0
8,2020-08-01,2417,6156,1943,0,0,1,2522,3859.0,-0.3736719357346463,0
8,2020-09-01,1866,6156,1678,4,0,1,2522,2417.0,-0.22796855606123292,0
8,2020-10-01,1854,6156,1157,0,0,2,2522,1866.0,-0.006430868167202572,0
8,2020-11-01,1794,6156,1319,0,0,2,2522,1854.0,-0.032362459546925564,0
8,2020-12-01,1695,6156,1564,0,0,3,2522,1794.0,-0.05518394648829431,0
9,2020-01-01,11037,11875,8442,0,0,3,6225,0.0,11037.0,0
9,2020-02-01,11875,11875,6306,0,0,1,6225,11037.0,0.07592642928331975,0
9,2020-03-01,10703,11875,9291,0,0,1,6225,11875.0,-0.09869473684210527,0
9,2020-04-01,11875,11875,6544,0,0,2,6225,10703.0,0.10950200878258433,0
9,2020-05-01,11875,11875,9413,1,0,1,6225,11875.0,0.0,0
9,2020-06-01,11611,11875,8899,0,0,1,6225,11875.0,-0.02223157894736842,0
9,2020-07-01,10344,11875,8620,0,0,1,6225,11611.0,-0.10912066144173628,0
9,2020-08-01,10766,11875,9736,0,0,1,6225,10344.0,0.04079659706109822,0
9,2020-09-01,11719,11875,10820,0,0,2,6225,10766.0,0.08851941296674716,0
9,2020-10-01,11503,11875,9889,0,0,3,6225,11719.0,-0.01843160679238843,0
9,2020-11-01,10104,11875,5212,0,0,2,6225,11503.0,-0.1216204468399548,0
9,2020-12-01,10877,11875,9265,0,0,1,6225,10104.0,0.07650435471100554,0
10,2020-01-01,1080,4649,688,0,0,1,5511,0.0,1080.0,0
10,2020-02-01,1034,4649,969,0,0,1,5511,1080.0,-0.04259259259259259,0
10,2020-03-01,595,4649,594,8,0,1,5511,1034.0,-0.4245647969052224,0
10,2020-04-01,513,4649,376,0,0,1,5511,595.0,-0.13781512605042018,0
10,2020-05-01,395,4649,264,0,0,2,5511,513.0,-0.2300194931773879,1
10,2020-06-01,516,4649,358,0,0,3,5511,395.0,0.30632911392405066,1
10,2020-07-01,68,4649,54,0,0,3,5511,516.0,-0.8682170542635659,1
10,2020-08-01,228,4649,183,0,0,2,5511,68.0,2.3529411764705883,1
10,2020-09-01,30,4649,23,0,0,2,5511,228.0,-0.868421052631579,1
10,2020-10-01,50,4649,30,0,0,4,5511,30.0,0.6666666666666666,1
10,2020-11-01,18,4649,18,0,0,3,5511,50.0,-0.64,1
10,2020-12-01,97,4649,69,0,0,3,5511,18.0,4.388888888888889,0
11,2020-01-01,8493,10835,8295,0,0,1,5046,0.0,8493.0,0
11,2020-02-01,8438,10835,6988,0,0,2,5046,8493.0,-0.00647592134699164,0
11,2020-03-01,8568,10835,8532,0,0,2,5046,8438.0,0.015406494429959706,0
11,2020-04-01,8265,10835,6973,0,0,4,5046,8568.0,-0.035364145658263305,0
11,2020-05-01,10072,10835,8952,0,0,2,5046,8265.0,0.21863278886872353,0
11,2020-06-01,10182,10835,7869,0,0,2,5046,10072.0,0.010921366163621922,0
11,2020-07-01,10437,10835,9858,0,0,2,5046,10182.0,0.02504419563936358,0
11,2020-08-01,8697,10835,7024,0,0,2,5046,10437.0,-0.16671457315320495,0
11,2020-09-01,9749,10835,9096,0,0,2,5046,8697.0,0.12096125100609406,0
11,2020-10-01,9635,10835,9459,0,0,2,5046,9749.0,-0.011693507026361677,0
11,2020-11-01,10673,10835,6268,0,0,4,5046,9635.0,0.1077322262584328,0
11,2020-12-01,8764,10835,8044,4,0,1,5046,10673.0,-0.17886255036072332,0
12,2020-01-01,3419,13600,3099,0,0,2,5736,0.0,3419.0,0
12,2020-02-01,3844,13600,3188,0,0,4,5736,3419.0,0.12430535244223458,0
12,2020-03-01,3950,13600,3085,0,0,2,5736,3844.0,0.027575442247658687,0
12,2020-04-01,4794,13600,4485,0,0,2,5736,3950.0,0.21367088607594936,0
12,2020-05-01,4263,13600,3280,0,0,3,5736,4794.0,-0.11076345431789737,0
12,2020-06-01,5219,13600,3011,7,0,4,5736,4263.0,0.22425521932911097,0
12,2020-07-01,6591,13600,5384,0,0,3,5736,5219.0,0.2628856102701667,0
12,2020-08-01,7094,13600,4799,0,0,2,5736,6591.0,0.07631618874222425,0
12,2020-09-01,7438,13600,5000,0,0,1,5736,7094.0,0.04849168311248943,0
12,2020-10-01,7318,13600,4169,0,0,1,5736,7438.0,-0.016133369185264857,0
12,2020-11-01,6728,13600,5774,0,0,1,5736,7318.0,-0.08062312107133096,0
12,2020-12-01,4869,13600,2549,0,0,2,5736,6728.0,-0.27630796670630203,0
13,2020-01-01,4486,10608,2914,0,0,3,6781,0.0,4486.0,0
13,2020-02-01,5331,10608,4151,0,0,7,6781,4486.0,0.18836379848417298,0
13,2020-03-01,4361,10608,2835,0,0,1,6781,5331.0,-0.18195460513974865,0
13,2020-04-01,4000,10608,3427,0,0,1,6781,4361.0,-0.08277917908736529,0
13,2020-05-01,3074,10608,2376,0,0,2,6781,4000.0,-0.2315,0
13,2020-06-01,2636,10608,2259,0,0,4,6781,3074.0,-0.1424853610930384,0
13,2020-07-01,2499,10608,2188,0,0,1,6781,2636.0,-0.05197268588770865,0
13,2020-08-01,2513,10608,2318,0,0,5,6781,2499.0,0.0056022408963585435,0
13,2020-09-01,2622,10608,2467,0,0,2,6781,2513.0,0.043374452845204935,0
13,2020-10-01,2666,10608,2235,0,0,2,6781,2622.0,0.016781083142639208,0
13,2020-11-01,2844,10608,2606,0,0,2,6781,2666.0,0.06676669167291822,0
13,2020-12-01,2985,10608,2567,0,0,2,6781,2844.0,0.049578059071729956,0
14,2020-01-01,136,9189,126,0,0,3,4723,0.0,136.0,1
14,2020-02-01,249,9189,217,0,0,2,4723,136.0,0.8308823529411765,1
14,2020-03-01,299,9189,268,0,0,1,4723,249.0,0.20080321285140562,1
14,2020-04-01,0,9189,0,0,1,2,4723,299.0,-1.0,1
14,2020-05-01,323,9189,169,0,0,1,4723,0.0,323.0,1
14,2020-06-01,785,9189,686,0,0,3,4723,323.0,1.4303405572755419,0
14,2020-07-01,883,9189,719,0,0,3,4723,785.0,0.12484076433121019,1
14,2020-08-01,917,9189,857,0,0,2,4723,883.0,0.03850509626274066,1
14,2020-09-01,748,9189,524,0,0,3,4723,917.0,-0.18429661941112324,1
14,2020-10-01,1226,9189,1018,0,0,2,4723,748.0,0.6390374331550802,0
14,2020-11-01,697,9189,661,0,0,2,4723,1226.0,-0.43148450244698205,0
14,2020-12-01,527,9189,389,0,0,1,4723,697.0,-0.24390243902439024,0
15,2020-01-01,1777,7859,1675,0,0,4,4721,0.0,1777.0,0
15,2020-02-01,1245,7859,996,0,0,3,4721,1777.0,-0.29938097917839057,1
15,2020-03-01,1053,7859,793,0,0,2,4721,1245.0,-0.15421686746987953,1
15,2020-04-01,859,7859,776,0,0,2,4721,1053.0,-0.1842355175688509,1
15,2020-05-01,1293,7859,884,0,0,2,4721,859.0,0.5052386495925495,0
15,2020-06-01,1470,7859,1131,0,0,1,4721,1293.0,0.1368909512761021,0
15,2020-07-01,1493,7859,1423,0,0,2,4721,1470.0,0.015646258503401362,0
15,2020-08-01,1513,7859,1319,0,0,3,4721,1493.0,0.013395847287340924,1
15,2020-09-01,1030,7859,554,0,0,1,4721,1513.0,-0.3192333113020489,1
15,2020-10-01,669,7859,661,0,0,2,4721,1030.0,-0.3504854368932039,1
15,2020-11-01,1130,7859,943,0,0,2,4721,669.0,0.6890881913303438,0
15,2020-12-01,712,7859,535,0,1,2,4721,1130.0,-0.36991150442477877,0
16,2020-01-01,6304,10160,4711,0,1,2,3551,0.0,6304.0,0
16,2020-02-01,5169,10160,2892,0,0,1,3551,6304.0,-0.18004441624365483,0
16,2020-03-01,5305,10160,2812,0,0,1,3551,5169.0,0.026310698394273555,0
16,2020-04-01,5307,10160,3209,4,0,1,3551,5305.0,0.00037700282752120643,0
16,2020-05-01,6015,10160,4535,0,0,2,3551,5307.0,0.13340870548332392,0
16,2020-06-01,6281,10160,4452,0,0,2,3551,6015.0,0.044222776392352454,0
16,2020-07-01,5935,10160,4839,0,0,2,3551,6281.0,-0.05508676962267155,0
16,2020-08-01,6202,10160,5238,0,0,1,3551,5935.0,0.04498736310025274,0
16,2020-09-01,7070,10160,4517,0,0,2,3551,6202.0,0.1399548532731377,0
16,2020-10-01,5265,10160,4505,0,0,2,3551,7070.0,-0.2553041018387553,0
16,2020-11-01,5832,10160,4255,0,0,2,3551,5265.0,0.1076923076923077,0
16,2020-12-01,6648,10160,5358,0,1,2,3551,5832.0,0.13991769547325103,0
17,2020-01-01,3282,4743,3155,0,0,3,4753,0.0,3282.0,0
17,2020-02-01,2142,4743,1097,0,0,3,4753,3282.0,-0.3473491773308958,0
17,2020-03-01,2508,4743,2429,0,0,3,4753,2142.0,0.17086834733893558,0
17,2020-04-01,2713,4743,1875,0,0,1,4753,2508.0,0.0817384370015949,0
17,2020-05-01,3527,4743,2755,0,0,3,4753,2713.0,0.30003685956505716,0
17,2020-06-01,3296,4743,2187,0,0,2,4753,3527.0,-0.06549475474907854,0
17,2020-07-01,3158,4743,2989,0,0,2,4753,3296.0,-0.041868932038834954,0
17,2020-08-01,2579,4743,1963,0,0,2,4753,3158.0,-0.18334388853704878,0
17,2020-09-01,2788,4743,1419,0,0,2,4753,2579.0,0.08103916246607212,0
17,2020-10-01,2990,4743,1821,0,0,3,4753,2788.0,0.07245337159253945,0
17,2020-11-01,3850,4743,2000,0,0,3,4753,2990.0,0.28762541806020064,0
17,2020-12-01,3122,4743,1958,0,0,4,4753,3850.0,-0.1890909090909091,0
18,2020-01-01,4474,5628,3740,0,0,2,8143,0.0,4474.0,0
18,2020-02-01,3581,5628,2145,0,0,1,8143,4474.0,-0.19959767545820295,0
18,2020-03-01,2652,5628,2455,0,0,3,8143,3581.0,-0.2594247416922647,0
18,2020-04-01,1972,5628,1637,0,0,2,8143,2652.0,-0.2564102564102564,0
18,2020-05-01,2422,5628,2200,0,0,1,8143,1972.0,0.2281947261663286,0
18,2020-06-01,1582,5628,1155,0,0,4,8143,2422.0,-0.3468208092485549,0
18,2020-07-01,1800,5628,1346,0,0,1,8143,1582.0,0.13780025284450062,0
18,2020-08-01,2257,5628,1702,0,0,2,8143,1800.0,0.2538888888888889,0
18,2020-09-01,2417,5628,2334,0,0,2,8143,2257.0,0.07089056269384138,0
18,2020-10-01,2725,5628,1605,0,0,2,8143,2417.0,0.12743069921390154,0
18,2020-11-01,2190,5628,1372,0,0,3,8143,2725.0,-0.1963302752293578,0
18,2020-12-01,2012,5628,1027,0,0,3,8143,2190.0,-0.08127853881278539,0
19,2020-01-01,2397,6509,1879,0,0,2,4047,0.0,2397.0,0
19,2020-02-01,2119,6509,2115,0,1,1,4047,2397.0,-0.11597830621610346,0
19,2020-03-01,2560,6509,2446,0,0,2,4047,2119.0,0.20811703633789524,0
19,2020-04-01,2320,6509,1764,0,0,3,4047,2560.0,-0.09375,0
19,2020-05-01,1974,6509,1732,0,0,1,4047,2320.0,-0.14913793103448275,0
19,2020-06-01,1226,6509,1113,0,0,4,4047,1974.0,-0.3789260385005066,0
19,2020-07-01,993,6509,926,0,0,1,4047,1226.0,-0.1900489396411093,0
19,2020-08-01,796,6509,782,0,0,2,4047,993.0,-0.19838872104733132,1
19,2020-09-01,679,6509,391,0,0,2,4047,796.0,-0.14698492462311558,1
19,2020-10-01,795,6509,744,0,0,2,4047,679.0,0.17083946980854198,1
19,2020-11-01,1254,6509,787,0,0,1,4047,795.0,0.5773584905660377,0
19,2020-12-01,781,6509,585,0,0,2,4047,1254.0,-0.37719298245614036,0
20,2020-01-01,10555,13818,6350,0,1,3,4240,0.0,10555.0,0
20,2020-02-01,13090,13818,12625,0,0,2,4240,10555.0,0.24017053529133112,0
20,2020-03-01,13400,13818,9312,0,0,2,4240,13090.0,0.023682200152788387,0
20,2020-04-01,13818,13818,7359,7,0,2,4240,13400.0,0.03119402985074627,0
20,2020-05-01,13818,13818,8164,0,0,1,4240,13818.0,0.0,0
20,2020-06-01,11318,13818,10055,0,0,3,4240,13818.0,-0.18092343320306847,0
20,2020-07-01,11909,13818,9882,0,0,3,4240,11318.0,0.052217706308535075,0
20,2020-08-01,12831,13818,10840,0,0,1,4240,11909.0,0.07742043832395668,0
20,2020-09-01,12314,13818,10694,0,0,1,4240,12831.0,-0.040293040293040296,0
20,2020-10-01,10313,13818,9627,0,0,2,4240,12314.0,-0.16249796979048237,0
20,2020-11-01,8448,13818,5344,0,0,3,4240,10313.0,-0.18083971686221273,0
20,2020-12-01,7873,13818,5100,0,0,2,4240,8448.0,-0.06806344696969698,0
21,2020-01-01,4463,14432,2932,0,0,2,4417,0.0,4463.0,0
21,2020-02-01,4094,14432,2231,0,0,1,4417,4463.0,-0.08267981178579431,0
21,2020-03-01,5089,14432,3536,0,0,3,4417,4094.0,0.24303859306301906,0
21,2020-04-01,3837,14432,3053,0,0,2,4417,5089.0,-0.24602082923953625,0
21,2020-05-01,4338,14432,3313,0,0,3,4417,3837.0,0.1305707584050039,0
21,2020-06-01,4909,14432,4733,0,0,3,4417,4338.0,0.13162747810050715,0
21,2020-07-01,3824,14432,3478,0,0,1,4417,4909.0,-0.22102261152984315,0
21,2020-08-01,3689,14432,2336,1,0,2,4417,3824.0,-0.035303347280334726,0
21,2020-09-01,3828,14432,2600,0,0,1,4417,3689.0,0.03767958796421794,0
21,2020-10-01,3483,14432,2166,0,1,1,4417,3828.0,-0.09012539184952978,0
21,2020-11-01,3709,14432,2629,0,1,4,4417,3483.0,0.06488659201837496,0
21,2020-12-01,2943,14432,2497,0,2,2,4417,3709.0,-0.2065246697222971,0
22,2020-01-01,995,11243,790,0,0,1,3324,0.0,995.0,0
22,2020-02-01,1034,11243,759,0,0,3,3324,995.0,0.03919597989949749,0
22,2020-03-01,1284,11243,1120,0,0,1,3324,1034.0,0.24177949709864605,0
22,2020-04-01,1406,11243,1391,0,0,2,3324,1284.0,0.09501557632398754,0
22,2020-05-01,1969,11243,1352,1,0,2,3324,1406.0,0.40042674253200566,0
22,2020-06-01,2196,11243,2042,0,1,1,3324,1969.0,0.11528694768918232,0
22,2020-07-01,2889,11243,1820,7,0,1,3324,2196.0,0.3155737704918033,0
22,2020-08-01,2728,11243,2390,0,0,2,3324,2889.0,-0.055728625822083766,0
22,2020-09-01,2372,11243,1548,2,0,2,3324,2728.0,-0.13049853372434017,0
22,2020-10-01,1919,11243,1501,0,0,3,3324,2372.0,-0.19097807757166949,0
22,2020-11-01,1484,11243,1339,0,0,1,3324,1919.0,-0.2266805627931214,0
22,2020-12-01,2153,11243,1143,0,0,1,3324,1484.0,0.4508086253369272,0
23,2020-01-01,2961,6718,2262,0,0,3,2800,0.0,2961.0,0
23,2020-02-01,2425,6718,1863,0,0,1,2800,2961.0,-0.18101992570077677,0
23,2020-03-01,2111,6718,1212,0,0,2,2800,2425.0,-0.12948453608247423,0
23,2020-04-01,1462,6718,1352,0,0,1,2800,2111.0,-0.3074372335386073,0
23,2020-05-01,2154,6718,1342,0,0,4,2800,1462.0,0.47332421340629277,0
23,2020-06-01,1750,6718,1649,0,0,1,2800,2154.0,-0.18755803156917364,0
23,2020-07-01,1189,6718,1161,0,0,2,2800,1750.0,-0.32057142857142856,0
23,2020-08-01,1059,6718,1043,0,0,2,2800,1189.0,-0.10933557611438183,0
23,2020-09-01,1144,6718,883,0,0,2,2800,1059.0,0.08026440037771483,0
23,2020-10-01,1226,6718,910,0,0,1,2800,1144.0,0.07167832167832168,0
23,2020-11-01,1150,6718,1138,0,0,1,2800,1226.0,-0.06199021207177814,0
23,2020-12-01,903,6718,484,0,0,2,2800,1150.0,-0.21478260869565216,0
24,2020-01-01,929,5785,882,0,0,3,5377,0.0,929.0,0
24,2020-02-01,1267,5785,1238,0,0,3,5377,929.0,0.3638320775026911,0
24,2020-03-01,603,5785,554,0,0,2,5377,1267.0,-0.5240726124704025,0
24,2020-04-01,506,5785,327,0,0,2,5377,603.0,-0.16086235489220563,0
24,2020-05-01,329,5785,246,0,0,2,5377,506.0,-0.34980237154150196,0
24,2020-06-01,216,5785,188,0,0,1,5377,329.0,-0.3434650455927052,1
24,2020-07-01,0,5785,0,0,0,1,5377,216.0,-1.0,1
24,2020-08-01,0,5785,0,0,0,2,5377,0.0,0.0,1
24,2020-09-01,106,5785,62,0,0,1,5377,0.0,106.0,1
24,2020-10-01,135,5785,118,0,0,1,5377,106.0,0.27358490566037735,1
24,2020-11-01,0,5785,0,0,0,1,5377,135.0,-1.0,1
24,2020-12-01,104,5785,103,0,0,4,5377,0.0,104.0,0
25,2020-01-01,1054,11403,965,0,0,1,4055,0.0,1054.0,1
25,2020-02-01,702,11403,376,0,0,2,4055,1054.0,-0.33396584440227706,1
25,2020-03-01,1142,11403,683,0,0,1,4055,702.0,0.6267806267806267,0
25,2020-04-01,1329,11403,891,0,0,3,4055,1142.0,0.1637478108581436,0
25,2020-05-01,1431,11403,890,0,0,1,4055,1329.0,0.07674943566591422,1
25,2020-06-01,1299,11403,801,0,0,2,4055,1431.0,-0.09224318658280922,1
25,2020-07-01,1076,11403,809,0,0,2,4055,1299.0,-0.1716705157813703,1
25,2020-08-01,1746,11403,1470,0,0,3,4055,1076.0,0.6226765799256505,0
25,2020-09-01,1754,11403,1744,0,0,2,4055,1746.0,0.004581901489117984,0
25,2020-10-01,1380,11403,1202,0,0,2,4055,1754.0,-0.21322690992018245,0
25,2020-11-01,869,11403,556,0,0,3,4055,1380.0,-0.37028985507246376,0
25,2020-12-01,1145,11403,770,0,0,2,4055,869.0,0.3176064441887227,0
26,2020-01-01,11005,11005,10636,1,0,2,3175,0.0,11005.0,0
26,2020-02-01,8033,11005,4514,0,0,2,3175,11005.0,-0.2700590640617901,0
26,2020-03-01,6879,11005,5611,0,0,1,3175,8033.0,-0.143657413170671,0
26,2020-04-01,6722,11005,5418,0,0,2,3175,6879.0,-0.022823084750690507,0
26,2020-05-01,7610,11005,5624,0,0,1,3175,6722.0,0.13210354061291282,0
26,2020-06-01,8550,11005,4331,0,0,2,3175,7610.0,0.12352168199737187,0
26,2020-07-01,8004,11005,5109,0,0,4,3175,8550.0,-0.06385964912280702,0
26,2020-08-01,8393,11005,7486,0,0,2,3175,8004.0,0.04860069965017491,0
26,2020-09-01,10194,11005,9153,0,0,2,3175,8393.0,0.2145835815560586,0
26,2020-10-01,11005,11005,7108,0,0,1,3175,10194.0,0.07955660192269963,0
26,2020-11-01,8509,11005,8326,5,0,2,3175,11005.0,-0.2268059972739664,0
26,2020-12-01,9420,11005,7891,0,0,4,3175,8509.0,0.10706310964860735,0
27,2020-01-01,7682,9415,7294,0,0,1,5207,0.0,7682.0,0
27,2020-02-01,8673,9415,5439,0,1,1,5207,7682.0,0.1290028638375423,0
27,2020-03-01,5671,9415,3312,0,0,1,5207,8673.0,-0.3461316730081863,0
27,2020-04-01,6059,9415,5422,0,0,1,5207,5671.0,0.06841826838300123,0
27,2020-05-01,7464,9415,5535,0,0,1,5207,6059.0,0.23188644990922594,0
27,2020-06-01,6851,9415,6593,2,0,1,5207,7464.0,-0.08212754555198284,0
27,2020-07-01,6818,9415,5847,0,0,2,5207,6851.0,-0.00481681506349438,0
27,2020-08-01,7398,9415,6323,0,0,2,5207,6818.0,0.08506893517160458,0
27,2020-09-01,9415,9415,7768,0,0,1,5207,7398.0,0.27264125439307924,0
27,2020-10-01,6070,9415,5947,0,0,1,5207,9415.0,-0.3552841210833776,0
27,2020-11-01,4897,9415,4658,0,0,1,5207,6070.0,-0.19324546952224053,0
27,2020-12-01,6666,9415,5768,0,0,3,5207,4897.0,0.3612415764753931,0
28,2020-01-01,439,12435,398,0,0,3,4717,0.0,439.0,1
28,2020-02-01,63,12435,56,0,0,1,4717,439.0,-0.856492027334852,1
28,2020-03-01,485,12435,249,0,0,2,4717,63.0,6.698412698412699,1
28,2020-04-01,92,12435,89,0,0,1,4717,485.0,-0.8103092783505155,1
